date,type,bottom,top,lower,upper,median,mean,confidence,region
2020-02-03,nowcast,1,1,1,1,1,1,1,Analamanga
2020-02-04,nowcast,0,0,0,0,0,0,1,Analamanga
2020-02-05,nowcast,1,1,1,1,1,1,1,Analamanga
2020-02-06,nowcast,0,0,0,0,0,0,1,Analamanga
2020-02-07,nowcast,0,0,0,0,0,0,1,Analamanga
2020-02-08,nowcast,0,0,0,0,0,0,1,Analamanga
2020-02-09,nowcast,0,1,1,1,1,0.6666666666666666,1,Analamanga
2020-02-10,nowcast,0,0,0,0,0,0,1,Analamanga
2020-02-11,nowcast,0,0,0,0,0,0,1,Analamanga
2020-02-12,nowcast,0,0,0,0,0,0,1,Analamanga
2020-02-13,nowcast,0,0,0,0,0,0,1,Analamanga
2020-02-14,nowcast,0,1,0,1,0.5,0.5,1,Analamanga
2020-02-15,nowcast,0,1,1,1,1,0.5555555555555556,1,Analamanga
2020-02-16,nowcast,0,1,0,0,0,0.35714285714285715,1,Analamanga
2020-02-17,nowcast,0,1,0,0,0,0.1875,1,Analamanga
2020-02-18,nowcast,0,1,0,0,0,0.23809523809523808,1,Analamanga
2020-02-19,nowcast,0,1,0,0,0,0.35714285714285715,1,Analamanga
2020-02-20,nowcast,0,1,0,0,0,0.35135135135135137,1,Analamanga
2020-02-21,nowcast,0,1,0,0,0,0.30612244897959184,1,Analamanga
2020-02-22,nowcast,0,1,0,0,0,0.2807017543859649,1,Analamanga
2020-02-23,nowcast,0,1,0,0,0,0.2647058823529412,1,Analamanga
2020-02-24,nowcast,0,1,0,0,0,0.3695652173913043,1,Analamanga
2020-02-25,nowcast,0,1,0,0,0,0.35964912280701755,1,Analamanga
2020-02-26,nowcast,0,1,0,0,0,0.27205882352941174,1,Analamanga
2020-02-27,nowcast,0,1,0,0,0,0.3151515151515151,1,Analamanga
2020-02-28,nowcast,0,1,0,0,0,0.3282051282051282,1,Analamanga
2020-02-29,nowcast,0,1,0,0,0,0.3524229074889868,1,Analamanga
2020-03-01,nowcast,0,1,0,0,0,0.3426294820717131,1,Analamanga
2020-03-02,nowcast,0,1,0,0,0,0.48148148148148145,1,Analamanga
2020-03-03,nowcast,0,1,0,0,0,0.4725609756097561,1,Analamanga
2020-03-04,nowcast,0,1,0,0,0,0.514745308310992,1,Analamanga
2020-03-05,nowcast,0,2,0,0,0,0.5907990314769975,1,Analamanga
2020-03-06,nowcast,0,2,0,1,1,0.6666666666666666,1,Analamanga
2020-03-07,nowcast,0,2,0,1,1,0.7467532467532467,1,Analamanga
2020-03-08,nowcast,0,2,0,1,1,0.8977035490605428,1,Analamanga
2020-03-09,nowcast,0,2,0,1,1,1.1024590163934427,1,Analamanga
2020-03-10,nowcast,0,3,0,1,1,1.2834008097165992,1,Analamanga
2020-03-11,nowcast,0,3,0,1,1,1.526,1,Analamanga
2020-03-12,nowcast,0,4,1,2,2,1.812,1,Analamanga
2020-03-13,nowcast,0,4,1,2,2,2.03,1,Analamanga
2020-03-14,nowcast,0,5,0,2,2,2.37,1,Analamanga
2020-03-15,nowcast,0,5,0,2,2,2.572,1,Analamanga
2020-03-16,nowcast,0,5,1,3,2.5,2.724,1,Analamanga
2020-03-17,nowcast,0,5,1,3,3,2.794,1,Analamanga
2020-03-18,nowcast,0,5,1,3,3,2.824,1,Analamanga
2020-03-19,nowcast,0,5,1,3,3,2.856,1,Analamanga
2020-03-20,nowcast,0,5,0,2,2,2.636,1,Analamanga
2020-03-21,nowcast,1,5,0,2,2,2.49,1,Analamanga
2020-03-22,nowcast,0,4,0,2,2,2.278,1,Analamanga
2020-03-23,nowcast,0,4,0,2,2,2.284,1,Analamanga
2020-03-24,nowcast,0,4,0,2,2,2.296,1,Analamanga
2020-03-25,nowcast,0,4,1,2,2,2.034,1,Analamanga
2020-03-26,nowcast,0,4,1,2,2,1.94,1,Analamanga
2020-03-27,nowcast,0,4,1,2,2,1.786,1,Analamanga
2020-03-28,nowcast,0,4,1,2,2,1.912,1,Analamanga
2020-03-29,nowcast,0,4,1,2,2,1.798,1,Analamanga
2020-03-30,nowcast,0,4,1,2,2,1.828,1,Analamanga
2020-03-31,nowcast,0,3,1,2,2,1.678,1,Analamanga
2020-04-01,nowcast,0,3,0,1,1,1.592,1,Analamanga
2020-04-02,nowcast,0,3,0,1,1,1.554,1,Analamanga
2020-04-03,nowcast,0,3,0,1,1,1.576,1,Analamanga
2020-04-04,nowcast,0,3,0,1,1,1.394,1,Analamanga
2020-04-05,nowcast,0,3,0,1,1,1.244,1,Analamanga
2020-04-06,nowcast,0,3,0,1,1,1.232,1,Analamanga
2020-04-07,nowcast,0,3,0,1,1,1.172,1,Analamanga
2020-04-08,nowcast,0,2,0,1,1,1.15,1,Analamanga
2020-04-09,nowcast,0,2,0,1,1,1.082,1,Analamanga
2020-04-10,nowcast,0,2,0,1,1,0.96,1,Analamanga
2020-04-11,nowcast,0,2,0,1,1,1.008,1,Analamanga
2020-04-12,nowcast,0,2,0,1,1,0.944,1,Analamanga
2020-04-13,nowcast,0,2,0,1,1,0.846,1,Analamanga
2020-04-14,nowcast,0,2,0,1,1,0.76,1,Analamanga
2020-04-15,nowcast,0,2,0,0,0,0.69,1,Analamanga
2020-04-16,nowcast,0,2,0,0,0,0.698,1,Analamanga
2020-04-17,nowcast,0,2,0,0,0,0.648,1,Analamanga
2020-04-18,nowcast,0,2,0,1,1,0.77,1,Analamanga
2020-04-19,nowcast,0,2,0,1,1,0.858,1,Analamanga
2020-04-20,nowcast,0,2,0,1,1,0.99,1,Analamanga
2020-04-21,nowcast,0,3,0,1,1,1.222,1,Analamanga
2020-04-22,nowcast,0,3,0,1,1,1.23,1,Analamanga
2020-04-23,nowcast,0,3,0,1,1,1.248,1,Analamanga
2020-04-24,nowcast,0,3,0,1,1,1.302,1,Analamanga
2020-04-25,nowcast,0,3,0,1,1,1.446,1,Analamanga
2020-04-26,nowcast,0,3,0,1,1,1.508,1,Analamanga
2020-04-27,nowcast,0,3,0,1,1,1.594,1,Analamanga
2020-04-28,nowcast,0,3,0,1,1,1.68,1,Analamanga
2020-04-29,nowcast,0,3,1,2,2,1.662,1,Analamanga
2020-04-30,nowcast,0,4,1,2,2,1.762,1,Analamanga
2020-05-01,nowcast,0,4,1,2,2,1.754,1,Analamanga
2020-05-02,nowcast,0,4,1,2,2,1.884,1,Analamanga
2020-05-03,nowcast,0,4,1,2,2,2.03,1,Analamanga
2020-05-04,nowcast,0,4,0,2,2,2.274,1,Analamanga
2020-05-05,nowcast,0,4,0,2,2,2.438,1,Analamanga
2020-05-06,nowcast,0,5,0,2,2,2.558,1,Analamanga
2020-05-07,nowcast,1,6,1,3,3,3.004,1,Analamanga
2020-05-08,nowcast,0,6,1,3,3,3.364,1,Analamanga
2020-05-09,nowcast,1,6,1,3,3,3.43,1,Analamanga
2020-05-10,nowcast,0,6,2,4,4,3.916,1,Analamanga
2020-05-11,nowcast,1,7,2,4,4,4.132,1,Analamanga
2020-05-12,nowcast,1,7,3,5,4,4.306,1,Analamanga
2020-05-13,nowcast,1,7,3,5,4,4.452,1,Analamanga
2020-05-14,nowcast,1,8,3,5,4,4.57,1,Analamanga
2020-05-15,nowcast,1,8,2,5,5,5.276,1,Analamanga
2020-05-16,nowcast,2,9,3,6,5,5.77,1,Analamanga
2020-05-17,nowcast,2,10,3,6,6,6.376,1,Analamanga
2020-05-18,nowcast,3,11,4,7,7,6.958,1,Analamanga
2020-05-19,nowcast,3,12,5,8,7,7.612,1,Analamanga
2020-05-20,nowcast,3,12,7,10,8,8.19,1,Analamanga
2020-05-21,nowcast,4,13,7,10,8.5,8.67,1,Analamanga
2020-05-22,nowcast,5,14,6,10,9,9.526,1,Analamanga
2020-05-23,nowcast,4,14,8,11,10,9.69,1,Analamanga
2020-05-24,nowcast,4,14,6,10,10,9.984,1,Analamanga
2020-05-25,nowcast,5,15,7,11,10,10.462,1,Analamanga
2020-05-26,nowcast,4,15,7,11,10,10.678,1,Analamanga
2020-05-27,nowcast,6,16,8,12,11,10.776,1,Analamanga
2020-05-28,nowcast,6,16,9,13,11,11.432,1,Analamanga
2020-05-29,nowcast,6,16,9,13,11,11.48,1,Analamanga
2020-05-30,nowcast,6,17,8,12,11,11.506,1,Analamanga
2020-05-31,nowcast,6,17,9,13,12,12.144,1,Analamanga
2020-06-01,nowcast,7,19,9,14,13,13.204,1,Analamanga
2020-06-02,nowcast,7,19,9,14,13,13.372,1,Analamanga
2020-06-03,nowcast,7,22,10,15,14,14.814,1,Analamanga
2020-06-04,nowcast,7,23,11,17,16,16.186,1,Analamanga
2020-06-05,nowcast,10,26,13,19,17,17.772,1,Analamanga
2020-06-06,nowcast,10,28,15,22,20,20.088,1,Analamanga
2020-06-07,nowcast,13,31,18,25,22,22.698,1,Analamanga
2020-06-08,nowcast,15,36,18,27,25,25.864,1,Analamanga
2020-06-09,nowcast,16,38,22,31,29,29.292,1,Analamanga
2020-06-10,nowcast,19,44,24,33,31,32.192,1,Analamanga
2020-06-11,nowcast,21,48,27,37,35.5,36.03,1,Analamanga
2020-06-12,nowcast,27,53,32,42,39,39.992,1,Analamanga
2020-06-13,nowcast,31,60,34,46,44,45.262,1,Analamanga
2020-06-14,nowcast,31,63,40,53,48,48.994,1,Analamanga
2020-06-15,nowcast,37,71,44,57,54,54.122,1,Analamanga
2020-06-16,nowcast,37,75,51,64,59,59.87,1,Analamanga
2020-06-17,nowcast,45,84,57,72,65,65.826,1,Analamanga
2020-06-18,nowcast,50,91,66,81,71.5,72.134,1,Analamanga
2020-06-19,nowcast,57,101,63,80,77,78.552,1,Analamanga
2020-06-20,nowcast,62,110,67,86,84,86.27,1,Analamanga
2020-06-21,nowcast,69,121,78,99,94,95.52,1,Analamanga
2020-06-22,nowcast,76,129,91,113,104,105.262,1,Analamanga
2020-06-23,nowcast,90,151,104,127,116,117.894,1,Analamanga
2020-06-24,nowcast,101,163,112,135,129,131.364,1,Analamanga
2020-06-25,nowcast,112,174,128,153,144,144.456,1,Analamanga
2020-06-26,nowcast,126,187,143,167,159,159.116,1,Analamanga
2020-06-27,nowcast,142,206,159,185,175,174.322,1,Analamanga
2020-06-28,nowcast,161,222,171,197,189,189.672,1,Analamanga
2020-06-29,nowcast,173,234,187,212,204,204.088,1,Analamanga
2020-06-30,nowcast,186,246,208,231,218,217.452,1,Analamanga
2020-07-01,nowcast,201,257,219,240,228,228.576,1,Analamanga
2020-07-02,nowcast,210,267,220,243,238,238.33,1,Analamanga
2020-07-03,nowcast,214,271,231,252,244,243.714,1,Analamanga
2020-07-04,nowcast,221,278,235,258,250,249.776,1,Analamanga
2020-07-05,nowcast,228,281,239,263,255,254.31,1,Analamanga
2020-07-06,nowcast,225,279,240,263,257,256.296,1,Analamanga
2020-07-07,nowcast,230,286,247,269,260,259.636,1,Analamanga
2020-07-08,nowcast,231,285,249,270,258,258.01,1,Analamanga
2020-07-09,nowcast,225,280,241,262,255,255.442,1,Analamanga
2020-07-10,nowcast,226,282,238,260,254,254.354,1,Analamanga
2020-07-11,nowcast,229,283,243,265,257,256.746,1,Analamanga
2020-07-12,nowcast,231,285,244,266,256,256.322,1,Analamanga
2020-07-13,nowcast,225,280,240,262,254,254.57,1,Analamanga
2020-07-14,nowcast,225,279,238,260,252,253.33,1,Analamanga
2020-07-15,nowcast,219,273,234,256,249,248.608,1,Analamanga
2020-07-16,nowcast,221,275,231,253,247,248.806,1,Analamanga
2020-07-17,nowcast,219,274,233,256,248,246.928,1,Analamanga
2020-07-18,nowcast,216,271,231,252,244,244.434,1,Analamanga
2020-07-19,nowcast,210,262,230,251,238,238.53,1,Analamanga
2020-07-20,nowcast,199,252,219,240,230,229.018,1,Analamanga
2020-07-21,nowcast,197,249,209,230,221,221.364,1,Analamanga
2020-07-22,nowcast,185,236,204,223,213,213.758,1,Analamanga
2020-07-23,nowcast,179,235,195,217,207,206.796,1,Analamanga
2020-07-24,nowcast,174,226,185,205,199,197.936,1,Analamanga
2020-07-25,nowcast,160,210,179,200,187,186.994,1,Analamanga
2020-07-26,nowcast,149,202,161,183,175.5,175.676,1,Analamanga
2020-07-27,nowcast,144,188,157,174,166.5,165.824,1,Analamanga
2020-07-28,nowcast,131,182,139,160,156,156.128,1,Analamanga
2020-07-29,nowcast,120,165,133,150,145,145.064,1,Analamanga
2020-07-30,nowcast,107,153,119,138,132,132.446,1,Analamanga
2020-07-31,nowcast,96,143,109,127,121,122.222,1,Analamanga
2020-08-01,nowcast,86,126,94,111,107,108.052,1,Analamanga
2020-08-02,nowcast,74,113,87,102,96,95.898,1,Analamanga
2020-08-03,nowcast,64,101,75,90,83,82.984,1,Analamanga
2020-08-04,nowcast,54,88,63,77,70,69.858,1,Analamanga
2020-08-05,nowcast,43,71,49,61,58,58.456,1,Analamanga
2020-08-06,nowcast,39,63,46,55,51,51.176,1,Analamanga
2020-08-07,nowcast,34,55,40,48,44,44.4,1,Analamanga
2020-08-08,nowcast,29,50,34,42,40,40.29,1,Analamanga
2020-08-09,nowcast,27,47,31,39,37,37.678,1,Analamanga
2020-08-10,nowcast,28,46,30,38,36,36.228,1,Analamanga
2020-08-11,nowcast,26,44,31,38,35,35.728,1,Analamanga
2020-08-12,nowcast,23,41,30,37,34,33.86,1,Analamanga
2020-08-13,nowcast,22,40,27,34,32,32.486,1,Analamanga
2020-08-14,nowcast,23,40,28,35,31,31.338,1,Analamanga
2020-08-15,nowcast,21,39,25,32,30,30.374,1,Analamanga
2020-08-16,nowcast,21,40,26,33,31,30.76,1,Analamanga
2020-08-17,nowcast,22,40,25,32,31,31.03,1,Analamanga
2020-08-18,nowcast,22,40,28,34,31,31.2,1,Analamanga
2020-08-19,nowcast,24,41,25,32,31,31.506,1,Analamanga
2020-08-20,nowcast,21,40,25,33,32,31.946,1,Analamanga
2020-08-21,nowcast,23,42,28,35,33,32.964,1,Analamanga
2020-08-22,nowcast,24,42,27,35,33,33.398,1,Analamanga
2020-08-23,nowcast,25,42,28,35,34,33.564,1,Analamanga
2020-08-24,nowcast,23,42,27,35,34,33.862,1,Analamanga
2020-08-25,nowcast,23,41,28,35,33,33.344,1,Analamanga
2020-08-26,nowcast,24,41,27,34,32,32.26,1,Analamanga
2020-08-27,nowcast,23,41,24,32,31,31.224,1,Analamanga
2020-08-28,nowcast,22,40,24,31,30,30.564,1,Analamanga
2020-08-29,nowcast,20,37,24,31,30,29.966,1,Analamanga
2020-08-30,nowcast,19,36,25,32,29,28.918,0.9999850134504635,Analamanga
2020-08-31,nowcast,18,35,25,31,28,28.14,0.9999472954600991,Analamanga
2020-09-01,nowcast,18,34,24,30,26,26.21,0.9999001581987849,Analamanga
2020-09-02,nowcast,16,33,20,26,24,24.648,0.999841226286055,Analamanga
2020-09-03,nowcast,14,30,19,25,23,23.228,0.9997675218596775,Analamanga
2020-09-04,nowcast,14,28,16,22,21,21.366,0.9996428362927174,Analamanga
2020-09-05,nowcast,12,26,17,22,20,19.682,0.9994730202536496,Analamanga
2020-09-06,nowcast,10,24,15,20,18,18.07,0.9992601033943147,Analamanga
2020-09-07,nowcast,11,23,12,17,17,16.648,0.9989931078991692,Analamanga
2020-09-08,nowcast,8,21,11,16,15,15.522,0.998612145503249,Analamanga
2020-09-09,nowcast,8,20,10,15,14,14.508,0.9981097126262731,Analamanga
2020-09-10,nowcast,7,19,10,15,14,14.006,0.9974778096089176,Analamanga
2020-09-11,nowcast,8,19,13,17,14,14.136,0.9966827607290029,Analamanga
2020-09-12,nowcast,7,19,9,14,14,14.03,0.9956521473295616,Analamanga
2020-09-13,nowcast,7,18,11,15,13,13.522,0.994284138840807,Analamanga
2020-09-14,nowcast,6,18,11,15,13,12.822,0.9925185758908442,Analamanga
2020-09-15,nowcast,5,16,8,12,11,11.378,0.9902633438841488,Analamanga
2020-09-16,nowcast,5,14,6,10,10,10.058,0.9874101685654879,Analamanga
2020-09-17,nowcast,4,13,7,10,9,8.644,0.9837989838265905,Analamanga
2020-09-18,nowcast,2,11,5,8,7,7.506,0.979154698035363,Analamanga
2020-09-19,nowcast,3,11,5,8,7,7.244,0.9732695275719425,Analamanga
2020-09-20,nowcast,2,10,5,8,7,6.862,0.9657075151360639,Analamanga
2020-09-21,nowcast,3,11,5,8,7,6.962,0.9561100403282689,Analamanga
2020-09-22,nowcast,3,11,4,7,7,7.262,0.9439164561432261,Analamanga
2020-09-23,nowcast,3,11,5,8,7,7.38,0.9284032437428156,Analamanga
2020-09-24,nowcast,3,12,6,9,8,8.068,0.9086315671767934,Analamanga
2020-09-25,nowcast,4,13,7,10,8,8.624,0.8833763105174801,Analamanga
2020-09-26,nowcast,3,13,5,9,9,9.198,0.8510321921780303,Analamanga
2020-09-27,nowcast,5,16,6,10,10,10.018,0.809498085552272,Analamanga
2020-03-20,Observed by report date,NA,NA,NA,NA,3,NA,1,Analamanga
2020-03-21,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-03-22,Observed by report date,NA,NA,NA,NA,9,NA,1,Analamanga
2020-03-23,Observed by report date,NA,NA,NA,NA,5,NA,1,Analamanga
2020-03-24,Observed by report date,NA,NA,NA,NA,2,NA,1,Analamanga
2020-03-25,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-03-26,Observed by report date,NA,NA,NA,NA,4,NA,1,Analamanga
2020-03-27,Observed by report date,NA,NA,NA,NA,3,NA,1,Analamanga
2020-03-28,Observed by report date,NA,NA,NA,NA,4,NA,1,Analamanga
2020-03-29,Observed by report date,NA,NA,NA,NA,6,NA,1,Analamanga
2020-03-30,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-03-31,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-04-01,Observed by report date,NA,NA,NA,NA,4,NA,1,Analamanga
2020-04-02,Observed by report date,NA,NA,NA,NA,1,NA,1,Analamanga
2020-04-03,Observed by report date,NA,NA,NA,NA,5,NA,1,Analamanga
2020-04-04,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-04-05,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-04-06,Observed by report date,NA,NA,NA,NA,5,NA,1,Analamanga
2020-04-07,Observed by report date,NA,NA,NA,NA,3,NA,1,Analamanga
2020-04-08,Observed by report date,NA,NA,NA,NA,2,NA,1,Analamanga
2020-04-09,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-04-10,Observed by report date,NA,NA,NA,NA,3,NA,1,Analamanga
2020-04-11,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-04-12,Observed by report date,NA,NA,NA,NA,3,NA,1,Analamanga
2020-04-13,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-04-14,Observed by report date,NA,NA,NA,NA,2,NA,1,Analamanga
2020-04-15,Observed by report date,NA,NA,NA,NA,2,NA,1,Analamanga
2020-04-16,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-04-17,Observed by report date,NA,NA,NA,NA,3,NA,1,Analamanga
2020-04-18,Observed by report date,NA,NA,NA,NA,2,NA,1,Analamanga
2020-04-19,Observed by report date,NA,NA,NA,NA,1,NA,1,Analamanga
2020-04-20,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-04-21,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-04-22,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-04-23,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-04-24,Observed by report date,NA,NA,NA,NA,1,NA,1,Analamanga
2020-04-25,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-04-26,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-04-27,Observed by report date,NA,NA,NA,NA,3,NA,1,Analamanga
2020-04-28,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-04-29,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-04-30,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-05-01,Observed by report date,NA,NA,NA,NA,4,NA,1,Analamanga
2020-05-02,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-05-03,Observed by report date,NA,NA,NA,NA,6,NA,1,Analamanga
2020-05-04,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-05-05,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-05-06,Observed by report date,NA,NA,NA,NA,1,NA,1,Analamanga
2020-05-07,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-05-08,Observed by report date,NA,NA,NA,NA,4,NA,1,Analamanga
2020-05-09,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-05-10,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-05-11,Observed by report date,NA,NA,NA,NA,3,NA,1,Analamanga
2020-05-12,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-05-13,Observed by report date,NA,NA,NA,NA,2,NA,1,Analamanga
2020-05-14,Observed by report date,NA,NA,NA,NA,2,NA,1,Analamanga
2020-05-15,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-05-16,Observed by report date,NA,NA,NA,NA,16,NA,1,Analamanga
2020-05-17,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-05-18,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-05-19,Observed by report date,NA,NA,NA,NA,2,NA,1,Analamanga
2020-05-20,Observed by report date,NA,NA,NA,NA,3,NA,1,Analamanga
2020-05-21,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-05-22,Observed by report date,NA,NA,NA,NA,5,NA,1,Analamanga
2020-05-23,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-05-24,Observed by report date,NA,NA,NA,NA,10,NA,1,Analamanga
2020-05-25,Observed by report date,NA,NA,NA,NA,2,NA,1,Analamanga
2020-05-26,Observed by report date,NA,NA,NA,NA,10,NA,1,Analamanga
2020-05-27,Observed by report date,NA,NA,NA,NA,8,NA,1,Analamanga
2020-05-28,Observed by report date,NA,NA,NA,NA,11,NA,1,Analamanga
2020-05-29,Observed by report date,NA,NA,NA,NA,1,NA,1,Analamanga
2020-05-30,Observed by report date,NA,NA,NA,NA,25,NA,1,Analamanga
2020-05-31,Observed by report date,NA,NA,NA,NA,10,NA,1,Analamanga
2020-06-01,Observed by report date,NA,NA,NA,NA,4,NA,1,Analamanga
2020-06-02,Observed by report date,NA,NA,NA,NA,2,NA,1,Analamanga
2020-06-03,Observed by report date,NA,NA,NA,NA,23,NA,1,Analamanga
2020-06-04,Observed by report date,NA,NA,NA,NA,5,NA,1,Analamanga
2020-06-05,Observed by report date,NA,NA,NA,NA,5,NA,1,Analamanga
2020-06-06,Observed by report date,NA,NA,NA,NA,28,NA,1,Analamanga
2020-06-07,Observed by report date,NA,NA,NA,NA,12,NA,1,Analamanga
2020-06-08,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-06-09,Observed by report date,NA,NA,NA,NA,4,NA,1,Analamanga
2020-06-10,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-06-11,Observed by report date,NA,NA,NA,NA,12,NA,1,Analamanga
2020-06-12,Observed by report date,NA,NA,NA,NA,17,NA,1,Analamanga
2020-06-13,Observed by report date,NA,NA,NA,NA,12,NA,1,Analamanga
2020-06-14,Observed by report date,NA,NA,NA,NA,6,NA,1,Analamanga
2020-06-15,Observed by report date,NA,NA,NA,NA,7,NA,1,Analamanga
2020-06-16,Observed by report date,NA,NA,NA,NA,21,NA,1,Analamanga
2020-06-17,Observed by report date,NA,NA,NA,NA,52,NA,1,Analamanga
2020-06-18,Observed by report date,NA,NA,NA,NA,0,NA,1,Analamanga
2020-06-19,Observed by report date,NA,NA,NA,NA,8,NA,1,Analamanga
2020-06-20,Observed by report date,NA,NA,NA,NA,44,NA,1,Analamanga
2020-06-21,Observed by report date,NA,NA,NA,NA,71,NA,1,Analamanga
2020-06-22,Observed by report date,NA,NA,NA,NA,10,NA,1,Analamanga
2020-06-23,Observed by report date,NA,NA,NA,NA,83,NA,1,Analamanga
2020-06-24,Observed by report date,NA,NA,NA,NA,38,NA,1,Analamanga
2020-06-25,Observed by report date,NA,NA,NA,NA,37,NA,1,Analamanga
2020-06-26,Observed by report date,NA,NA,NA,NA,11,NA,1,Analamanga
2020-06-27,Observed by report date,NA,NA,NA,NA,74,NA,1,Analamanga
2020-06-28,Observed by report date,NA,NA,NA,NA,66,NA,1,Analamanga
2020-06-29,Observed by report date,NA,NA,NA,NA,49,NA,1,Analamanga
2020-06-30,Observed by report date,NA,NA,NA,NA,75,NA,1,Analamanga
2020-07-01,Observed by report date,NA,NA,NA,NA,88,NA,1,Analamanga
2020-07-02,Observed by report date,NA,NA,NA,NA,52,NA,1,Analamanga
2020-07-03,Observed by report date,NA,NA,NA,NA,85,NA,1,Analamanga
2020-07-04,Observed by report date,NA,NA,NA,NA,209,NA,1,Analamanga
2020-07-05,Observed by report date,NA,NA,NA,NA,197,NA,1,Analamanga
2020-07-06,Observed by report date,NA,NA,NA,NA,303,NA,1,Analamanga
2020-07-07,Observed by report date,NA,NA,NA,NA,210,NA,1,Analamanga
2020-07-08,Observed by report date,NA,NA,NA,NA,96,NA,1,Analamanga
2020-07-09,Observed by report date,NA,NA,NA,NA,209,NA,1,Analamanga
2020-07-10,Observed by report date,NA,NA,NA,NA,341,NA,1,Analamanga
2020-07-11,Observed by report date,NA,NA,NA,NA,401,NA,1,Analamanga
2020-07-12,Observed by report date,NA,NA,NA,NA,249,NA,1,Analamanga
2020-07-13,Observed by report date,NA,NA,NA,NA,193,NA,1,Analamanga
2020-07-14,Observed by report date,NA,NA,NA,NA,252,NA,1,Analamanga
2020-07-15,Observed by report date,NA,NA,NA,NA,205,NA,1,Analamanga
2020-07-16,Observed by report date,NA,NA,NA,NA,433,NA,1,Analamanga
2020-07-17,Observed by report date,NA,NA,NA,NA,238,NA,1,Analamanga
2020-07-18,Observed by report date,NA,NA,NA,NA,349,NA,1,Analamanga
2020-07-19,Observed by report date,NA,NA,NA,NA,163,NA,1,Analamanga
2020-07-20,Observed by report date,NA,NA,NA,NA,71,NA,1,Analamanga
2020-07-21,Observed by report date,NA,NA,NA,NA,356,NA,1,Analamanga
2020-07-22,Observed by report date,NA,NA,NA,NA,575,NA,1,Analamanga
2020-07-23,Observed by report date,NA,NA,NA,NA,148,NA,1,Analamanga
2020-07-24,Observed by report date,NA,NA,NA,NA,321,NA,1,Analamanga
2020-07-25,Observed by report date,NA,NA,NA,NA,84,NA,1,Analamanga
2020-07-26,Observed by report date,NA,NA,NA,NA,380,NA,1,Analamanga
2020-07-27,Observed by report date,NA,NA,NA,NA,269,NA,1,Analamanga
2020-07-28,Observed by report date,NA,NA,NA,NA,347,NA,1,Analamanga
2020-07-29,Observed by report date,NA,NA,NA,NA,122,NA,1,Analamanga
2020-07-30,Observed by report date,NA,NA,NA,NA,388,NA,1,Analamanga
2020-07-31,Observed by report date,NA,NA,NA,NA,77,NA,1,Analamanga
2020-08-01,Observed by report date,NA,NA,NA,NA,324,NA,1,Analamanga
2020-08-02,Observed by report date,NA,NA,NA,NA,225,NA,1,Analamanga
2020-08-03,Observed by report date,NA,NA,NA,NA,118,NA,1,Analamanga
2020-08-04,Observed by report date,NA,NA,NA,NA,185,NA,1,Analamanga
2020-08-05,Observed by report date,NA,NA,NA,NA,272,NA,1,Analamanga
2020-08-06,Observed by report date,NA,NA,NA,NA,242,NA,1,Analamanga
2020-08-07,Observed by report date,NA,NA,NA,NA,141,NA,1,Analamanga
2020-08-08,Observed by report date,NA,NA,NA,NA,129,NA,1,Analamanga
