week,region,cases,death,Notes
2020-05-27T00:00:00Z,Bongolava,0,0,NA
2020-05-27T00:00:00Z,Diana,0,0,NA
2020-05-27T00:00:00Z,Ihorombe,0,0,NA
2020-05-27T00:00:00Z,Itasy,0,0,NA
2020-05-27T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-05-27T00:00:00Z,Melaky,0,0,NA
2020-05-27T00:00:00Z,Menabe,0,0,NA
2020-05-27T00:00:00Z,Sava,0,0,NA
2020-05-27T00:00:00Z,Sofia,0,0,NA
2020-05-27T00:00:00Z,unspecified,0,0,NA
2020-05-27T00:00:00Z,Vakinankaratra,1,0,NA
2020-05-27T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-05-28T00:00:00Z,Alaotra-Mangoro,4,0,NA
2020-05-28T00:00:00Z,Amoron'i Mania,0,0,NA
2020-05-28T00:00:00Z,Analamanga,11,0,NA
2020-05-28T00:00:00Z,Analanjirofo,0,0,NA
2020-05-28T00:00:00Z,Androy,0,0,NA
2020-05-28T00:00:00Z,Anosy,0,0,NA
2020-05-28T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-05-28T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-05-28T00:00:00Z,Atsinanana,29,0,NA
2020-05-28T00:00:00Z,Betsiboka,0,0,NA
2020-05-28T00:00:00Z,Boeny,0,0,NA
2020-05-28T00:00:00Z,Bongolava,0,0,NA
2020-05-28T00:00:00Z,Diana,0,0,NA
2020-05-28T00:00:00Z,Ihorombe,0,0,NA
2020-05-28T00:00:00Z,Itasy,0,0,NA
2020-05-28T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-05-28T00:00:00Z,Melaky,0,0,NA
2020-05-28T00:00:00Z,Menabe,0,0,NA
2020-05-28T00:00:00Z,Sava,0,0,NA
2020-05-28T00:00:00Z,Sofia,0,0,NA
2020-05-28T00:00:00Z,unspecified,0,0,NA
2020-05-28T00:00:00Z,Vakinankaratra,0,0,NA
2020-05-28T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-05-29T00:00:00Z,Alaotra-Mangoro,1,0,NA
2020-05-29T00:00:00Z,Amoron'i Mania,0,0,NA
2020-05-29T00:00:00Z,Analamanga,1,0,NA
2020-05-29T00:00:00Z,Analanjirofo,0,0,NA
2020-05-29T00:00:00Z,Androy,0,0,NA
2020-05-29T00:00:00Z,Anosy,0,0,NA
2020-05-29T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-05-29T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-05-29T00:00:00Z,Atsinanana,39,3,NA
2020-05-29T00:00:00Z,Betsiboka,0,0,NA
2020-05-29T00:00:00Z,Boeny,0,0,NA
2020-05-29T00:00:00Z,Bongolava,1,0,NA
2020-05-29T00:00:00Z,Diana,0,0,NA
2020-05-29T00:00:00Z,Ihorombe,0,0,NA
2020-05-29T00:00:00Z,Itasy,0,0,NA
2020-05-29T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-05-29T00:00:00Z,Melaky,0,0,NA
2020-05-29T00:00:00Z,Menabe,0,0,NA
2020-05-29T00:00:00Z,Sava,0,0,NA
2020-05-29T00:00:00Z,Sofia,0,0,NA
2020-05-29T00:00:00Z,unspecified,0,0,NA
2020-05-29T00:00:00Z,Vakinankaratra,0,0,NA
2020-05-29T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-05-30T00:00:00Z,Alaotra-Mangoro,3,0,NA
2020-05-30T00:00:00Z,Amoron'i Mania,0,0,NA
2020-05-30T00:00:00Z,Analamanga,25,0,NA
2020-05-30T00:00:00Z,Analanjirofo,5,0,NA
2020-05-30T00:00:00Z,Androy,0,0,NA
2020-05-30T00:00:00Z,Anosy,0,0,NA
2020-05-30T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-05-30T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-05-30T00:00:00Z,Atsinanana,27,1,NA
2020-05-30T00:00:00Z,Betsiboka,0,0,NA
2020-05-30T00:00:00Z,Boeny,0,0,NA
2020-05-30T00:00:00Z,Bongolava,0,0,NA
2020-05-30T00:00:00Z,Diana,0,0,NA
2020-05-30T00:00:00Z,Ihorombe,0,0,NA
2020-05-30T00:00:00Z,Itasy,0,0,NA
2020-05-30T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-05-30T00:00:00Z,Melaky,0,0,NA
2020-05-30T00:00:00Z,Menabe,0,0,NA
2020-05-30T00:00:00Z,Sava,0,0,NA
2020-05-30T00:00:00Z,Sofia,0,0,NA
2020-05-30T00:00:00Z,unspecified,0,0,NA
2020-05-30T00:00:00Z,Vakinankaratra,0,0,NA
2020-05-30T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-05-31T00:00:00Z,Alaotra-Mangoro,0,0,NA
2020-05-31T00:00:00Z,Amoron'i Mania,0,0,NA
2020-05-31T00:00:00Z,Analamanga,10,0,NA
2020-05-31T00:00:00Z,Analanjirofo,0,0,NA
2020-05-31T00:00:00Z,Androy,0,0,NA
2020-05-31T00:00:00Z,Anosy,11,0,NA
2020-05-31T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-05-31T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-05-31T00:00:00Z,Atsinanana,3,0,NA
2020-05-31T00:00:00Z,Betsiboka,0,0,NA
2020-05-31T00:00:00Z,Boeny,0,0,NA
2020-05-31T00:00:00Z,Bongolava,0,0,NA
2020-05-31T00:00:00Z,Diana,0,0,NA
2020-05-31T00:00:00Z,Ihorombe,0,0,NA
2020-05-31T00:00:00Z,Itasy,0,0,NA
2020-05-31T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-05-31T00:00:00Z,Melaky,0,0,NA
2020-05-31T00:00:00Z,Menabe,0,0,NA
2020-05-31T00:00:00Z,Sava,0,0,NA
2020-05-31T00:00:00Z,Sofia,0,0,NA
2020-05-31T00:00:00Z,unspecified,8,0,NA
2020-05-31T00:00:00Z,Vakinankaratra,0,0,NA
2020-05-31T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-06-01T00:00:00Z,Alaotra-Mangoro,7,0,NA
2020-06-01T00:00:00Z,Amoron'i Mania,0,0,NA
2020-06-01T00:00:00Z,Analamanga,4,0,NA
2020-06-01T00:00:00Z,Analanjirofo,0,0,NA
2020-06-01T00:00:00Z,Androy,0,0,NA
2020-06-01T00:00:00Z,Anosy,0,0,NA
2020-06-01T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-06-01T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-06-01T00:00:00Z,Atsinanana,23,0,NA
2020-06-01T00:00:00Z,Betsiboka,0,0,NA
2020-06-01T00:00:00Z,Boeny,0,0,NA
2020-06-01T00:00:00Z,Bongolava,0,0,NA
2020-06-01T00:00:00Z,Diana,0,0,NA
2020-06-01T00:00:00Z,Ihorombe,0,0,NA
2020-06-01T00:00:00Z,Itasy,1,0,NA
2020-06-01T00:00:00Z,Matsiatra Ambony,1,0,NA
2020-06-01T00:00:00Z,Melaky,0,0,NA
2020-06-01T00:00:00Z,Menabe,0,0,NA
2020-06-01T00:00:00Z,Sava,0,0,NA
2020-06-01T00:00:00Z,Sofia,0,0,NA
2020-06-01T00:00:00Z,unspecified,0,0,NA
2020-06-01T00:00:00Z,Vakinankaratra,0,0,NA
2020-06-01T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-06-02T00:00:00Z,Alaotra-Mangoro,4,0,NA
2020-06-02T00:00:00Z,Amoron'i Mania,0,0,NA
2020-06-02T00:00:00Z,Analamanga,2,0,NA
2020-06-02T00:00:00Z,Analanjirofo,5,0,NA
2020-06-02T00:00:00Z,Androy,0,0,NA
2020-06-02T00:00:00Z,Anosy,0,0,NA
2020-06-02T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-06-02T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-06-02T00:00:00Z,Atsinanana,5,0,NA
2020-06-02T00:00:00Z,Betsiboka,0,0,NA
2020-06-02T00:00:00Z,Boeny,0,0,NA
2020-06-02T00:00:00Z,Bongolava,0,0,NA
2020-06-02T00:00:00Z,Diana,0,0,NA
2020-06-02T00:00:00Z,Ihorombe,0,0,NA
2020-06-02T00:00:00Z,Itasy,0,0,NA
2020-06-02T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-06-02T00:00:00Z,Melaky,0,0,NA
2020-06-02T00:00:00Z,Menabe,0,0,NA
2020-06-02T00:00:00Z,Sava,0,0,NA
2020-06-02T00:00:00Z,Sofia,0,0,NA
2020-06-02T00:00:00Z,unspecified,3,0,NA
2020-06-02T00:00:00Z,Vakinankaratra,0,0,NA
2020-06-02T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-06-03T00:00:00Z,Alaotra-Mangoro,5,0,NA
2020-06-03T00:00:00Z,Amoron'i Mania,0,0,NA
2020-06-03T00:00:00Z,Analamanga,23,0,NA
2020-06-03T00:00:00Z,Analanjirofo,2,0,NA
2020-06-03T00:00:00Z,Androy,0,0,NA
2020-06-03T00:00:00Z,Anosy,0,0,NA
2020-06-03T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-06-03T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-06-03T00:00:00Z,Atsinanana,33,0,NA
2020-06-03T00:00:00Z,Betsiboka,0,0,NA
2020-06-03T00:00:00Z,Boeny,0,0,NA
2020-06-03T00:00:00Z,Bongolava,0,0,NA
2020-06-03T00:00:00Z,Diana,0,0,NA
2020-06-03T00:00:00Z,Ihorombe,0,0,NA
2020-06-03T00:00:00Z,Itasy,0,0,NA
2020-06-03T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-06-03T00:00:00Z,Melaky,0,0,NA
2020-06-03T00:00:00Z,Menabe,0,0,NA
2020-06-03T00:00:00Z,Sava,0,0,NA
2020-06-03T00:00:00Z,Sofia,0,0,NA
2020-06-03T00:00:00Z,unspecified,0,0,NA
2020-06-03T00:00:00Z,Vakinankaratra,0,0,NA
2020-06-03T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-06-04T00:00:00Z,Alaotra-Mangoro,0,0,NA
2020-06-04T00:00:00Z,Amoron'i Mania,0,0,NA
2020-06-04T00:00:00Z,Analamanga,5,1,NA
2020-06-04T00:00:00Z,Analanjirofo,0,0,NA
2020-06-04T00:00:00Z,Androy,0,0,NA
2020-06-04T00:00:00Z,Anosy,0,0,NA
2020-06-04T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-06-04T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-06-04T00:00:00Z,Atsinanana,28,0,NA
2020-06-04T00:00:00Z,Betsiboka,0,0,NA
2020-06-04T00:00:00Z,Boeny,0,0,NA
2020-06-04T00:00:00Z,Bongolava,0,0,NA
2020-06-04T00:00:00Z,Diana,0,0,NA
2020-06-04T00:00:00Z,Ihorombe,0,0,NA
2020-06-04T00:00:00Z,Itasy,0,0,NA
2020-06-04T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-06-04T00:00:00Z,Melaky,0,0,NA
2020-06-04T00:00:00Z,Menabe,0,0,NA
2020-06-04T00:00:00Z,Sava,0,0,NA
2020-06-04T00:00:00Z,Sofia,0,0,NA
2020-06-04T00:00:00Z,unspecified,16,0,NA
2020-06-04T00:00:00Z,Vakinankaratra,0,0,NA
2020-06-04T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-06-05T00:00:00Z,Alaotra-Mangoro,0,0,NA
2020-06-05T00:00:00Z,Amoron'i Mania,0,0,NA
2020-06-05T00:00:00Z,Analamanga,5,0,NA
2020-06-05T00:00:00Z,Analanjirofo,0,0,NA
2020-06-05T00:00:00Z,Androy,0,0,NA
2020-06-05T00:00:00Z,Anosy,3,0,NA
2020-06-05T00:00:00Z,Atsimo-Andrefana,3,0,NA
2020-06-05T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-06-05T00:00:00Z,Atsinanana,7,0,NA
2020-06-05T00:00:00Z,Betsiboka,0,0,NA
2020-06-05T00:00:00Z,Boeny,0,0,NA
2020-06-05T00:00:00Z,Bongolava,0,0,NA
2020-06-05T00:00:00Z,Diana,0,0,NA
2020-06-05T00:00:00Z,Ihorombe,0,0,NA
2020-06-05T00:00:00Z,Itasy,0,0,NA
2020-06-05T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-06-05T00:00:00Z,Melaky,0,0,NA
2020-06-05T00:00:00Z,Menabe,0,0,NA
2020-06-05T00:00:00Z,Sava,0,0,NA
2020-06-05T00:00:00Z,Sofia,0,0,NA
2020-06-05T00:00:00Z,unspecified,0,0,NA
2020-06-05T00:00:00Z,Vakinankaratra,0,0,NA
2020-06-05T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-06-06T00:00:00Z,Alaotra-Mangoro,0,0,NA
2020-06-06T00:00:00Z,Amoron'i Mania,0,0,NA
2020-06-06T00:00:00Z,Analamanga,28,0,NA
2020-06-06T00:00:00Z,Analanjirofo,0,0,NA
2020-06-06T00:00:00Z,Androy,0,0,NA
2020-06-06T00:00:00Z,Anosy,0,0,NA
2020-06-06T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-06-06T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-06-06T00:00:00Z,Atsinanana,22,1,NA
2020-06-06T00:00:00Z,Betsiboka,0,0,NA
2020-06-06T00:00:00Z,Boeny,0,0,NA
2020-06-06T00:00:00Z,Bongolava,0,0,NA
2020-06-06T00:00:00Z,Diana,0,0,NA
2020-06-06T00:00:00Z,Ihorombe,0,0,NA
2020-06-06T00:00:00Z,Itasy,0,0,NA
2020-06-06T00:00:00Z,Matsiatra Ambony,1,0,NA
2020-06-06T00:00:00Z,Melaky,0,0,NA
2020-06-06T00:00:00Z,Menabe,0,0,NA
2020-06-06T00:00:00Z,Sava,0,0,NA
2020-06-06T00:00:00Z,Sofia,0,0,NA
2020-06-06T00:00:00Z,unspecified,0,0,NA
2020-06-06T00:00:00Z,Vakinankaratra,0,0,NA
2020-06-06T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-06-07T00:00:00Z,Alaotra-Mangoro,0,0,NA
2020-06-07T00:00:00Z,Amoron'i Mania,0,0,NA
2020-06-07T00:00:00Z,Analamanga,12,0,NA
2020-06-07T00:00:00Z,Analanjirofo,0,0,NA
2020-06-07T00:00:00Z,Androy,0,0,NA
2020-06-07T00:00:00Z,Anosy,0,0,NA
2020-06-07T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-06-07T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-06-07T00:00:00Z,Atsinanana,11,1,NA
2020-06-07T00:00:00Z,Betsiboka,0,0,NA
2020-06-07T00:00:00Z,Boeny,0,0,NA
2020-06-07T00:00:00Z,Bongolava,0,0,NA
2020-06-07T00:00:00Z,Diana,0,0,NA
2020-06-07T00:00:00Z,Ihorombe,0,0,NA
2020-06-07T00:00:00Z,Itasy,3,0,NA
2020-06-07T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-06-07T00:00:00Z,Melaky,0,0,NA
2020-06-07T00:00:00Z,Menabe,0,0,NA
2020-06-07T00:00:00Z,Sava,0,0,NA
2020-06-07T00:00:00Z,Sofia,0,0,NA
2020-06-07T00:00:00Z,unspecified,0,0,NA
2020-06-07T00:00:00Z,Vakinankaratra,0,0,NA
2020-06-07T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-06-08T00:00:00Z,Alaotra-Mangoro,0,0,NA
2020-06-08T00:00:00Z,Amoron'i Mania,0,0,NA
2020-06-08T00:00:00Z,Analamanga,0,0,NA
2020-06-08T00:00:00Z,Analanjirofo,0,0,NA
2020-06-08T00:00:00Z,Androy,0,0,NA
2020-06-08T00:00:00Z,Anosy,0,0,NA
2020-06-08T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-06-08T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-06-08T00:00:00Z,Atsinanana,42,0,NA
2020-06-08T00:00:00Z,Betsiboka,0,0,NA
2020-06-08T00:00:00Z,Boeny,0,0,NA
2020-06-08T00:00:00Z,Bongolava,0,0,NA
2020-06-08T00:00:00Z,Diana,0,0,NA
2020-06-08T00:00:00Z,Ihorombe,0,0,NA
2020-06-08T00:00:00Z,Itasy,0,0,NA
2020-06-08T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-06-08T00:00:00Z,Melaky,0,0,NA
2020-06-08T00:00:00Z,Menabe,0,0,NA
2020-06-08T00:00:00Z,Sava,0,0,NA
2020-06-08T00:00:00Z,Sofia,0,0,NA
2020-06-08T00:00:00Z,unspecified,0,0,NA
2020-06-08T00:00:00Z,Vakinankaratra,0,0,NA
2020-06-08T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-06-09T00:00:00Z,Alaotra-Mangoro,0,0,NA
2020-06-09T00:00:00Z,Amoron'i Mania,0,0,NA
2020-06-09T00:00:00Z,Analamanga,4,0,NA
2020-06-09T00:00:00Z,Analanjirofo,0,0,NA
2020-06-09T00:00:00Z,Androy,0,0,NA
2020-06-09T00:00:00Z,Anosy,0,0,NA
2020-06-09T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-06-09T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-06-09T00:00:00Z,Atsinanana,40,0,NA
2020-06-09T00:00:00Z,Betsiboka,0,0,NA
2020-06-09T00:00:00Z,Boeny,0,0,NA
2020-06-09T00:00:00Z,Bongolava,0,0,NA
2020-06-09T00:00:00Z,Diana,0,0,NA
2020-06-09T00:00:00Z,Ihorombe,0,0,NA
2020-06-09T00:00:00Z,Itasy,0,0,NA
2020-06-09T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-06-09T00:00:00Z,Melaky,0,0,NA
2020-06-09T00:00:00Z,Menabe,0,0,NA
2020-06-09T00:00:00Z,Sava,0,0,NA
2020-06-09T00:00:00Z,Sofia,0,0,NA
2020-06-09T00:00:00Z,unspecified,0,0,NA
2020-06-09T00:00:00Z,Vakinankaratra,0,0,NA
2020-06-09T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-06-10T00:00:00Z,Alaotra-Mangoro,0,0,NA
2020-06-10T00:00:00Z,Amoron'i Mania,0,0,NA
2020-06-10T00:00:00Z,Analamanga,0,0,NA
2020-06-10T00:00:00Z,Analanjirofo,0,0,NA
2020-06-10T00:00:00Z,Androy,0,0,NA
2020-06-10T00:00:00Z,Anosy,0,0,NA
2020-06-10T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-06-10T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-06-10T00:00:00Z,Atsinanana,18,1,NA
2020-06-10T00:00:00Z,Betsiboka,0,0,NA
2020-06-10T00:00:00Z,Boeny,0,0,NA
2020-06-10T00:00:00Z,Bongolava,0,0,NA
2020-06-10T00:00:00Z,Diana,0,0,NA
2020-06-10T00:00:00Z,Ihorombe,0,0,NA
2020-06-10T00:00:00Z,Itasy,0,0,NA
2020-06-10T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-06-10T00:00:00Z,Melaky,0,0,NA
2020-06-10T00:00:00Z,Menabe,0,0,NA
2020-06-10T00:00:00Z,Sava,0,0,NA
2020-06-10T00:00:00Z,Sofia,0,0,NA
2020-06-10T00:00:00Z,unspecified,6,0,NA
2020-06-10T00:00:00Z,Vakinankaratra,0,0,NA
2020-06-10T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-06-11T00:00:00Z,Alaotra-Mangoro,1,0,NA
2020-06-11T00:00:00Z,Amoron'i Mania,0,0,NA
2020-06-11T00:00:00Z,Analamanga,12,0,NA
2020-06-11T00:00:00Z,Analanjirofo,6,0,NA
2020-06-11T00:00:00Z,Androy,0,0,NA
2020-06-11T00:00:00Z,Anosy,0,0,NA
2020-06-11T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-06-11T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-06-11T00:00:00Z,Atsinanana,22,0,NA
2020-06-11T00:00:00Z,Betsiboka,0,0,NA
2020-06-11T00:00:00Z,Boeny,0,0,NA
2020-06-11T00:00:00Z,Bongolava,0,0,NA
2020-06-11T00:00:00Z,Diana,0,0,NA
2020-06-11T00:00:00Z,Ihorombe,0,0,NA
2020-06-11T00:00:00Z,Itasy,0,0,NA
2020-06-11T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-06-11T00:00:00Z,Melaky,0,0,NA
2020-06-11T00:00:00Z,Menabe,0,0,NA
2020-06-11T00:00:00Z,Sava,0,0,NA
2020-06-11T00:00:00Z,Sofia,0,0,NA
2020-06-11T00:00:00Z,unspecified,0,0,NA
2020-06-11T00:00:00Z,Vakinankaratra,0,0,NA
2020-06-11T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-06-12T00:00:00Z,Alaotra-Mangoro,1,0,NA
2020-06-12T00:00:00Z,Amoron'i Mania,0,0,NA
2020-06-12T00:00:00Z,Analamanga,17,0,NA
2020-06-12T00:00:00Z,Analanjirofo,8,0,NA
2020-06-12T00:00:00Z,Androy,0,0,NA
2020-06-12T00:00:00Z,Anosy,0,0,NA
2020-06-12T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-06-12T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-06-12T00:00:00Z,Atsinanana,0,0,NA
2020-06-12T00:00:00Z,Betsiboka,0,0,NA
2020-06-12T00:00:00Z,Boeny,0,0,NA
2020-06-12T00:00:00Z,Bongolava,0,0,NA
2020-06-12T00:00:00Z,Diana,0,0,NA
2020-06-12T00:00:00Z,Ihorombe,0,0,NA
2020-06-12T00:00:00Z,Itasy,1,0,NA
2020-06-12T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-06-12T00:00:00Z,Melaky,0,0,NA
2020-06-12T00:00:00Z,Menabe,0,0,NA
2020-06-12T00:00:00Z,Sava,0,0,NA
2020-06-12T00:00:00Z,Sofia,0,0,NA
2020-06-12T00:00:00Z,unspecified,0,0,NA
2020-06-12T00:00:00Z,Vakinankaratra,0,0,NA
2020-06-12T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-06-13T00:00:00Z,Alaotra-Mangoro,0,0,NA
2020-06-13T00:00:00Z,Amoron'i Mania,0,0,NA
2020-06-13T00:00:00Z,Analamanga,12,0,NA
2020-06-13T00:00:00Z,Analanjirofo,0,0,NA
2020-06-13T00:00:00Z,Androy,0,0,NA
2020-06-13T00:00:00Z,Anosy,0,0,NA
2020-06-13T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-06-13T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-06-13T00:00:00Z,Atsinanana,10,0,NA
2020-06-13T00:00:00Z,Betsiboka,0,0,NA
2020-06-13T00:00:00Z,Boeny,0,0,NA
2020-06-13T00:00:00Z,Bongolava,0,0,NA
2020-06-13T00:00:00Z,Diana,0,0,NA
2020-06-13T00:00:00Z,Ihorombe,0,0,NA
2020-06-13T00:00:00Z,Itasy,0,0,NA
2020-06-13T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-06-13T00:00:00Z,Melaky,0,0,NA
2020-06-13T00:00:00Z,Menabe,0,0,NA
2020-06-13T00:00:00Z,Sava,0,0,NA
2020-06-13T00:00:00Z,Sofia,0,0,NA
2020-06-13T00:00:00Z,unspecified,0,0,NA
2020-06-13T00:00:00Z,Vakinankaratra,0,0,NA
2020-06-13T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-06-14T00:00:00Z,Alaotra-Mangoro,7,0,NA
2020-06-14T00:00:00Z,Amoron'i Mania,0,0,NA
2020-06-14T00:00:00Z,Analamanga,6,0,NA
2020-06-14T00:00:00Z,Analanjirofo,0,0,NA
2020-06-14T00:00:00Z,Androy,0,0,NA
2020-06-14T00:00:00Z,Anosy,0,0,NA
2020-06-14T00:00:00Z,Atsimo-Andrefana,1,0,NA
2020-06-14T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-06-14T00:00:00Z,Atsinanana,5,0,NA
2020-06-14T00:00:00Z,Betsiboka,0,0,NA
2020-06-14T00:00:00Z,Boeny,0,0,NA
2020-06-14T00:00:00Z,Bongolava,0,0,NA
2020-06-14T00:00:00Z,Diana,0,0,NA
2020-06-14T00:00:00Z,Ihorombe,0,0,NA
2020-06-14T00:00:00Z,Itasy,0,0,NA
2020-06-14T00:00:00Z,Matsiatra Ambony,1,0,NA
2020-06-14T00:00:00Z,Melaky,0,0,NA
2020-06-14T00:00:00Z,Menabe,0,0,NA
2020-06-14T00:00:00Z,Sava,0,0,NA
2020-06-14T00:00:00Z,Sofia,0,0,NA
2020-06-14T00:00:00Z,unspecified,0,0,NA
2020-06-14T00:00:00Z,Vakinankaratra,0,0,NA
2020-06-14T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-06-15T00:00:00Z,Alaotra-Mangoro,0,0,NA
2020-06-15T00:00:00Z,Amoron'i Mania,0,0,NA
2020-06-15T00:00:00Z,Analamanga,7,0,NA
2020-06-15T00:00:00Z,Analanjirofo,4,0,NA
2020-06-15T00:00:00Z,Androy,0,0,NA
2020-06-15T00:00:00Z,Anosy,0,0,NA
2020-06-15T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-06-15T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-06-15T00:00:00Z,Atsinanana,6,0,NA
2020-06-15T00:00:00Z,Betsiboka,0,0,NA
2020-06-15T00:00:00Z,Boeny,0,0,NA
2020-06-15T00:00:00Z,Bongolava,0,0,NA
2020-06-15T00:00:00Z,Diana,0,0,NA
2020-06-15T00:00:00Z,Ihorombe,1,0,NA
2020-06-15T00:00:00Z,Itasy,0,0,NA
2020-06-15T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-06-15T00:00:00Z,Melaky,0,0,NA
2020-06-15T00:00:00Z,Menabe,0,0,NA
2020-06-15T00:00:00Z,Sava,0,0,NA
2020-06-15T00:00:00Z,Sofia,0,0,NA
2020-06-15T00:00:00Z,unspecified,0,0,NA
2020-06-15T00:00:00Z,Vakinankaratra,0,0,NA
2020-06-15T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-06-16T00:00:00Z,Alaotra-Mangoro,0,0,NA
2020-06-16T00:00:00Z,Amoron'i Mania,0,0,NA
2020-06-16T00:00:00Z,Analamanga,21,2,NA
2020-06-16T00:00:00Z,Analanjirofo,2,0,NA
2020-06-16T00:00:00Z,Androy,0,0,NA
2020-06-16T00:00:00Z,Anosy,0,0,NA
2020-06-16T00:00:00Z,Atsimo-Andrefana,0,0,NA
2020-06-16T00:00:00Z,Atsimo-Atsinanana,0,0,NA
2020-06-16T00:00:00Z,Atsinanana,1,0,NA
2020-06-16T00:00:00Z,Betsiboka,0,0,NA
2020-06-16T00:00:00Z,Boeny,3,0,NA
2020-06-16T00:00:00Z,Bongolava,0,0,NA
2020-06-16T00:00:00Z,Diana,0,0,NA
2020-06-16T00:00:00Z,Ihorombe,0,0,NA
2020-06-16T00:00:00Z,Itasy,0,0,NA
2020-06-16T00:00:00Z,Matsiatra Ambony,0,0,NA
2020-06-16T00:00:00Z,Melaky,0,0,NA
2020-06-16T00:00:00Z,Menabe,0,0,NA
2020-06-16T00:00:00Z,Sava,0,0,NA
2020-06-16T00:00:00Z,Sofia,0,0,NA
2020-06-16T00:00:00Z,unspecified,0,0,NA
2020-06-16T00:00:00Z,Vakinankaratra,0,0,NA
2020-06-16T00:00:00Z,Vatovavy-Fitovinany,0,0,NA
2020-06-17T00:00:00Z,Alaotra-Mangoro,1,0,NA
2020-06-17T00:00:00Z,Amoron'i Mania,0,0,NA
2020-06-17T00:00:00Z,Analamanga,52,0,NA
2020-06-17T00:00:00Z,Analanjirofo,2,0,NA
